0.0,0.0,0.06654136627912521,-0.0002918819955084473,-0.7072762250900269,-0.0002980697900056839,0.7069371938705444,0.0,0.0,0.0,-1.3767999410629272,0.012000000104308128,-0.012000000104308128,0.0,1.3767999410629272,0.012000000104308128,0.012000000104308128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-7.385376451951586e-06,2.558367790893301e-05,0.06654553860425949,-0.00029225280741229653,-0.7072426676750183,-0.00032519889646209776,0.706970751285553,0.0,0.0,0.0,-1.3187999725341797,0.041999999433755875,-0.041999999433755875,0.0,1.3187999725341797,0.041999999433755875,0.041999999433755875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.788895608412222e-05,3.737370125055095e-05,0.0665431022644043,-0.0002921207924373448,-0.7073135375976562,-0.00033790621091611683,0.7068998217582703,0.0,0.0,0.0,-1.2608000040054321,0.07199999690055847,-0.07199999690055847,0.0,1.2608000040054321,0.07199999690055847,0.07199999690055847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.336231192594628e-05,3.1967876669980466e-05,0.06653997302055359,-0.00032579360413365066,-0.7072973847389221,-0.0003104048955719918,0.7069159746170044,0.0,0.0,0.0,-1.2028000354766846,0.10199999809265137,-0.10199999809265137,0.0,1.2028000354766846,0.10199999809265137,0.10199999809265137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.619942062525137e-05,3.815442027348126e-05,0.0665445327758789,-0.00032232850207947195,-0.7073037028312683,-0.0003192595031578094,0.7069096565246582,0.0,0.0,0.0,-1.1447999477386475,0.13199999928474426,-0.13199999928474426,0.0,1.1447999477386475,0.13199999928474426,0.13199999928474426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2164012017312764e-05,4.279121317866952e-05,0.06654059141874313,-0.000315393612254411,-0.707290530204773,-0.0003286906867288053,0.7069228291511536,0.0,0.0,0.0,-1.0867999792099,0.16200000047683716,-0.16200000047683716,0.0,1.0867999792099,0.16200000047683716,0.16200000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6838702747712375e-05,4.2818959749821306e-05,0.06654348969459534,-0.00032592788920737803,-0.7073030471801758,-0.0003219287027604878,0.7069103121757507,0.0,0.0,0.0,-1.0288000106811523,0.19200000166893005,-0.19200000166893005,0.0,1.0288000106811523,0.19200000166893005,0.19200000166893005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6063454105763597e-05,5.2186888349486926e-05,0.06654367595911026,-0.00030087018967606127,-0.7073002457618713,-0.00034811079967767,0.7069131135940552,0.0,0.0,0.0,-0.97079998254776,0.22200000286102295,-0.22200000286102295,0.0,0.97079998254776,0.22200000286102295,0.22200000286102295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8210226010784147e-05,4.791692978627082e-05,0.06654466688632965,-0.00031921701156534255,-0.707305908203125,-0.00033171119866892695,0.7069074511528015,0.0,0.0,0.0,-0.9128000140190125,0.25200000405311584,-0.25200000405311584,0.0,0.9128000140190125,0.25200000405311584,0.25200000405311584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3317415441083114e-05,5.3420005328069786e-05,0.06653746962547302,-0.0003111835103482008,-0.7072899341583252,-0.0003427776100579649,0.7069234251976013,0.0,0.0,0.0,-0.8547999858856201,0.28200000524520874,-0.28200000524520874,0.0,0.8547999858856201,0.28200000524520874,0.28200000524520874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.957044956302223e-05,5.401551738526411e-05,0.06654413044452667,-0.00032640781137160957,-0.7073062658309937,-0.00033359878580085933,0.7069070935249329,0.0,0.0,0.0,-0.7968000173568726,0.31200000643730164,-0.31200000643730164,0.0,0.7968000173568726,0.31200000643730164,0.31200000643730164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9955259612514098e-05,5.4349544483897616e-05,0.0665462464094162,-0.00032802371424622834,-0.7073070406913757,-0.00033291420550085604,0.7069063186645508,0.0,0.0,0.0,-0.7387999892234802,0.34200000762939453,-0.34200000762939453,0.0,0.7387999892234802,0.34200000762939453,0.34200000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
